problem_idx,generation_accuracy,selection_accuracy,selection_precision,selection_recall,selection_f1,selection_tp,selection_tn,selection_fp,selection_fn,feature_thresholds,insufficient_data
60,0.912,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.6857036203145981), 'gpm_scores': np.float64(0.6919503808021545), 'grm_scores': np.float64(0.6131902486085892), 'urm_scores': np.float64(0.7183304727077484), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.6146288216114044), 'grm_llama32_scores': np.float64(0.6190684735774994), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.73783078789711), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.7559123039245605), 'grm_gemma_scores': np.float64(0.6189205497503281), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5)}",False
61,0.996,0,0.0,0.0,0.0,0,0,1,1,"{'internlm_scores': np.float64(0.7382304966449738), 'gpm_scores': np.float64(0.6205733567476273), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.5838358402252197), 'qrm_scores': np.float64(0.6805427670478821), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.71285080909729), 'skyworks_scores': np.float64(0.7703687846660614), 'grm_gemma_scores': np.float64(0.7601093947887421), 'grm_scores': np.float64(0.7786239981651306), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.7954421043395996), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5)}",False
62,0.96,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.7080703973770142), 'internlm_scores': np.float64(0.45073874294757843), 'skyworks_scores': np.float64(0.6433915346860886), 'gpm_scores': np.float64(0.4901314079761505), 'grm_gemma_scores': np.float64(0.7721802443265915), 'urm_scores': np.float64(0.5458618402481079), 'grm_scores': np.float64(0.4872767925262451), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.5181320458650589), 'grm_llama32_scores': np.float64(0.6558709442615509), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5)}",False
63,0.85,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.639002725481987), 'grm_scores': np.float64(0.6747028082609177), 'offset_bias_scores': np.float64(0.8049629628658295), 'qrm_scores': np.float64(0.6709423661231995), 'grm_gemma_scores': np.float64(0.6378442347049713), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.677941232919693), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.7023809552192688), 'grm_llama32_scores': np.float64(0.6921041011810303), 'urm_scores': np.float64(0.6214273869991302), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
64,0.95,0,0.0,0.0,0.0,0,0,1,1,"{'grm_llama32_scores': np.float64(0.5904064178466797), 'grm_scores': np.float64(0.6095497012138367), 'offset_bias_scores': np.float64(0.5552251636981964), 'qrm_scores': np.float64(0.5684924721717834), 'grm_gemma_scores': np.float64(0.6947119235992432), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.6683544218540192), 'internlm_scores': np.float64(0.5207931399345398), 'urm_scores': np.float64(0.5033584758639336), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.61882683634758), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
65,0.908,1,1.0,1.0,1.0,1,0,0,0,"{'grm_llama32_scores': np.float64(0.706898957490921), 'grm_scores': np.float64(0.6841329038143158), 'internlm_scores': np.float64(0.6713525950908661), 'grm_gemma_scores': np.float64(0.8084569275379181), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.7450221329927444), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.6330213844776154), 'offset_bias_scores': np.float64(0.7507531046867371), 'urm_scores': np.float64(0.6619904339313507), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.8030271232128143), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
66,0.944,0,0.0,0.0,0.0,0,0,1,1,"{'qrm_scores': np.float64(0.5986666977405548), 'gpm_scores': np.float64(0.7238681316375732), 'offset_bias_scores': np.float64(0.789980947971344), 'urm_scores': np.float64(0.5713711678981781), 'grm_llama32_scores': np.float64(0.7253832221031189), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.7136718928813934), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'internlm_scores': np.float64(0.6024046540260315), 'grm_gemma_scores': np.float64(0.7698315382003784), 'grm_scores': np.float64(0.7315037846565247), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5)}",False
67,0.886,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.4900330826640129), 'grm_scores': np.float64(0.5887679755687714), 'offset_bias_scores': np.float64(0.7839573323726654), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.7308885455131531), 'gpm_scores': np.float64(0.7419410347938538), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.6511587798595428), 'urm_scores': np.float64(0.6086356192827225), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.5872382074594498), 'skyworks_scores': np.float64(0.634765625), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5)}",False
68,0.96,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.4756564497947693), 'grm_scores': np.float64(0.6406131982803345), 'gpm_scores': np.float64(0.6172673404216766), 'urm_scores': np.float64(0.796284019947052), 'grm_llama32_scores': np.float64(0.6589275896549225), 'skyworks_scores': np.float64(0.6209349632263184), 'qrm_scores': np.float64(0.8118303716182709), 'offset_bias_scores': np.float64(0.7419209182262421), 'grm_gemma_scores': np.float64(0.702485978603363), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_llama-3.1-nemotron-70b-instruct-hf_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5)}",False
69,0.886,0,0.0,0.0,0.0,0,0,1,1,"{'qrm_scores': np.float64(0.691231295466423), 'grm_scores': np.float64(0.6317484080791473), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'internlm_scores': np.float64(0.6075208783149719), 'grm_gemma_scores': np.float64(0.6913872063159943), 'skyworks_scores': np.float64(0.779154509305954), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.6409677267074585), 'urm_scores': np.float64(0.579844057559967), 'grm_llama32_scores': np.float64(0.7216282784938812), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.7911590188741684), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
70,0.97,0,0.0,0.0,0.0,0,0,1,1,"{'internlm_scores': np.float64(0.5388505756855011), 'gpm_scores': np.float64(0.604689359664917), 'grm_scores': np.float64(0.6423787623643875), 'qrm_scores': np.float64(0.5885023027658463), 'grm_gemma_scores': np.float64(0.7181583940982819), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.7267343401908875), 'grm_llama32_scores': np.float64(0.7183813154697418), 'offset_bias_scores': np.float64(0.7622259557247162), 'urm_scores': np.float64(0.643834114074707), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
71,0.892,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.5952613800764084), 'grm_scores': np.float64(0.6512335538864136), 'qrm_scores': np.float64(0.7634936571121216), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.7950949370861053), 'offset_bias_scores': np.float64(0.7964223623275757), 'grm_llama32_scores': np.float64(0.7208727300167084), 'judge_gpt-4o_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.7283490747213364), 'urm_scores': np.float64(0.7077235132455826), 'gpm_scores': np.float64(0.6789842993021011), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5)}",False
72,0.999,0,0.0,0.0,0.0,0,0,1,1,{},True
73,0.954,0,0.0,0.0,0.0,0,0,1,1,"{'internlm_scores': np.float64(0.27623350918293), 'gpm_scores': np.float64(0.6487790197134018), 'offset_bias_scores': np.float64(0.8507181406021118), 'qrm_scores': np.float64(0.7398873418569565), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.6806344389915466), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.7156573534011841), 'urm_scores': np.float64(0.5471484363079071), 'skyworks_scores': np.float64(0.7206738740205765), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.6644411683082581), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5)}",False
74,0.976,0,0.0,0.0,0.0,0,0,1,1,"{'internlm_scores': np.float64(0.6653125882148743), 'gpm_scores': np.float64(0.6113450229167938), 'offset_bias_scores': np.float64(0.8466931879520416), 'qrm_scores': np.float64(0.6707874238491058), 'grm_gemma_scores': np.float64(0.6854524314403534), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.6936295926570892), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.7221967875957489), 'urm_scores': np.float64(0.6162156760692596), 'grm_scores': np.float64(0.6698486059904099), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
75,0.836,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.6691198348999023), 'gpm_scores': np.float64(0.6683226525783539), 'grm_scores': np.float64(0.6325711905956268), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.7469999939203262), 'grm_llama32_scores': np.float64(0.6442713588476181), 'grm_gemma_scores': np.float64(0.7644954025745392), 'qrm_scores': np.float64(0.7340405583381653), 'urm_scores': np.float64(0.5714805424213409), 'offset_bias_scores': np.float64(0.8120404481887817), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
76,0.796,0,0.0,0.0,0.0,0,0,1,1,"{'qrm_scores': np.float64(0.6551790535449982), 'grm_scores': np.float64(0.6135269403457642), 'internlm_scores': np.float64(0.5179043412208557), 'skyworks_scores': np.float64(0.6108902394771576), 'gpm_scores': np.float64(0.6915385872125626), 'grm_llama32_scores': np.float64(0.6637622714042664), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.7026976943016052), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.6301660537719727), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.763908177614212), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
77,0.93,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.8857165277004242), 'internlm_scores': np.float64(0.6595177352428436), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.8963539004325867), 'grm_scores': np.float64(0.7818163633346558), 'judge_gpt-4o_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.5085960030555725), 'offset_bias_scores': np.float64(0.8049156069755554), 'grm_llama32_scores': np.float64(0.8161580860614777), 'skyworks_scores': np.float64(0.8731988370418549), 'grm_gemma_scores': np.float64(0.8758192658424377), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_llama-3.1-nemotron-70b-instruct-hf_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5)}",False
78,0.954,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.7545626163482666), 'grm_scores': np.float64(0.7359670251607895), 'offset_bias_scores': np.float64(0.7997310608625412), 'qrm_scores': np.float64(0.827672928571701), 'grm_gemma_scores': np.float64(0.791216641664505), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.5987618565559387), 'grm_llama32_scores': np.float64(0.7849710136651993), 'skyworks_scores': np.float64(0.8171695619821548), 'urm_scores': np.float64(0.8625888526439667), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
79,0.96,1,1.0,1.0,1.0,1,0,0,0,"{'grm_llama32_scores': np.float64(0.700952023267746), 'grm_scores': np.float64(0.4941580519080162), 'offset_bias_scores': np.float64(0.5919677317142487), 'internlm_scores': np.float64(0.390422523021698), 'grm_gemma_scores': np.float64(0.6260777115821838), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.622412383556366), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.6094428300857544), 'urm_scores': np.float64(0.5633902847766876), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.5609398484230042), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5)}",False
80,0.868,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.7948798984289169), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.5937059670686722), 'internlm_scores': np.float64(0.5212390124797821), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.6708637923002243), 'grm_llama32_scores': np.float64(0.7166021168231964), 'grm_gemma_scores': np.float64(0.6882427036762238), 'offset_bias_scores': np.float64(0.7756399512290955), 'urm_scores': np.float64(0.7069385498762131), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.7982456088066101), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5)}",False
81,0.848,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.4353511482477188), 'grm_scores': np.float64(0.5901639461517334), 'offset_bias_scores': np.float64(0.7965152263641357), 'qrm_scores': np.float64(0.7852534055709839), 'urm_scores': np.float64(0.6915625929832458), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.7464902848005295), 'grm_llama32_scores': np.float64(0.7158840298652649), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.5126723945140839), 'grm_gemma_scores': np.float64(0.6968956291675568), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5)}",False
82,0.822,0,0.0,0.0,0.0,0,0,1,1,"{'internlm_scores': np.float64(0.711686372756958), 'grm_scores': np.float64(0.708733856678009), 'qrm_scores': np.float64(0.7451030611991882), 'grm_gemma_scores': np.float64(0.7444709986448288), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.798794761300087), 'grm_llama32_scores': np.float64(0.7962315380573273), 'judge_gpt-4o_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.8549191355705261), 'skyworks_scores': np.float64(0.7096912413835526), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.6549518704414368), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5)}",False
83,0.94,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.4506521672010422), 'skyworks_scores': np.float64(0.49534643441438675), 'qrm_scores': np.float64(0.6433570086956024), 'grm_gemma_scores': np.float64(0.6925891041755676), 'gpm_scores': np.float64(0.46290989220142365), 'grm_llama32_scores': np.float64(0.6764765679836273), 'offset_bias_scores': np.float64(0.7811032831668854), 'grm_scores': np.float64(0.602143406867981), 'urm_scores': np.float64(0.5194136202335358), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5)}",False
84,0.678,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.4106680750846863), 'gpm_scores': np.float64(0.563360869884491), 'offset_bias_scores': np.float64(0.7807088196277618), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.5807236731052399), 'grm_llama32_scores': np.float64(0.6408237218856812), 'grm_gemma_scores': np.float64(0.5294559001922607), 'urm_scores': np.float64(0.4852169156074524), 'qrm_scores': np.float64(0.6123078465461731), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.5276282131671906), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5)}",False
85,0.818,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.5438995510339737), 'grm_scores': np.float64(0.5012605786323547), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.6355291157960892), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.5347404479980469), 'gpm_scores': np.float64(0.5297226011753082), 'urm_scores': np.float64(0.4154679700732231), 'offset_bias_scores': np.float64(0.7287803888320923), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.5951498746871948), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.6081258207559586), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
86,0.936,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.38651665300130844), 'grm_scores': np.float64(0.4659373462200165), 'offset_bias_scores': np.float64(0.6011499762535095), 'qrm_scores': np.float64(0.5299751311540604), 'urm_scores': np.float64(0.5461112260818481), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.5189094543457031), 'gpm_scores': np.float64(0.6245527863502502), 'skyworks_scores': np.float64(0.5758167654275894), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.45817670226097107), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5)}",False
87,0.84,1,1.0,1.0,1.0,1,0,0,0,"{'grm_llama32_scores': np.float64(0.6203860640525818), 'grm_scores': np.float64(0.6368178129196167), 'gpm_scores': np.float64(0.7123862951993942), 'qrm_scores': np.float64(0.6310645937919617), 'internlm_scores': np.float64(0.5159126222133636), 'urm_scores': np.float64(0.629703551530838), 'grm_gemma_scores': np.float64(0.7406060695648193), 'skyworks_scores': np.float64(0.7422727346420288), 'judge_gpt-4o_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.7955856919288635), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5)}",False
