problem_idx,generation_accuracy,selection_accuracy,selection_precision,selection_recall,selection_f1,selection_tp,selection_tn,selection_fp,selection_fn,feature_thresholds,insufficient_data
58,0.9,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.604214683175087), 'grm_scores': np.float64(0.6554499864578247), 'offset_bias_scores': np.float64(0.7644791901111603), 'skyworks_scores': np.float64(0.6525349617004395), 'gpm_scores': np.float64(0.6193874925374985), 'grm_llama32_scores': np.float64(0.6538078486919403), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.7683811485767365), 'urm_scores': np.float64(0.7617813050746918), 'qrm_scores': np.float64(0.7973000407218933), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
59,0.98,0,0.0,0.0,0.0,0,0,1,1,"{'internlm_scores': np.float64(0.5758446156978607), 'grm_scores': np.float64(0.623144268989563), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.7771576642990112), 'skyworks_scores': np.float64(0.7088310569524765), 'urm_scores': np.float64(0.7063858211040497), 'grm_gemma_scores': np.float64(0.739973247051239), 'gpm_scores': np.float64(0.6580504477024078), 'grm_llama32_scores': np.float64(0.7507705390453339), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.8324955552816391), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5)}",False
60,0.92,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.6631205677986145), 'grm_scores': np.float64(0.6122145801782608), 'offset_bias_scores': np.float64(0.7618727385997772), 'urm_scores': np.float64(0.7114144861698151), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.7512003481388092), 'gpm_scores': np.float64(0.7040271162986755), 'grm_llama32_scores': np.float64(0.6068226546049118), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.6323689818382263), 'grm_gemma_scores': np.float64(0.6336798220872879), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
61,1.0,0,0.0,0.0,0.0,0,1,1,0,"{'grm_llama32_scores': np.float64(0.8028064966201782), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.7768888473510742), 'qrm_scores': np.float64(0.6809792518615723), 'grm_gemma_scores': np.float64(0.7658683955669403), 'internlm_scores': np.float64(0.6095779240131378), 'skyworks_scores': np.float64(0.7703687846660614), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.5796660780906677), 'offset_bias_scores': np.float64(0.7216043770313263), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.6082364320755005), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5)}",False
62,0.98,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.7081140875816345), 'internlm_scores': np.float64(0.4421445280313492), 'offset_bias_scores': np.float64(0.5634172111749649), 'gpm_scores': np.float64(0.48183220624923706), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.5414948761463165), 'grm_llama32_scores': np.float64(0.631236732006073), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.7621746361255646), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.4889407455921173), 'skyworks_scores': np.float64(0.6514962613582611), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
63,0.86,1,1.0,1.0,1.0,1,0,0,0,"{'grm_llama32_scores': np.float64(0.6932803988456726), 'gpm_scores': np.float64(0.6869709193706512), 'grm_scores': np.float64(0.6760504841804504), 'internlm_scores': np.float64(0.6476263701915741), 'grm_gemma_scores': np.float64(0.6377702057361603), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.6298592388629913), 'offset_bias_scores': np.float64(0.79889315366745), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.6001091599464417), 'skyworks_scores': np.float64(0.7083333432674408), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
64,0.92,0,0.0,0.0,0.0,0,0,1,1,"{'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.6254585981369019), 'qrm_scores': np.float64(0.5330159068107605), 'grm_gemma_scores': np.float64(0.6999841034412384), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.6810126602649689), 'offset_bias_scores': np.float64(0.6601529270410538), 'grm_llama32_scores': np.float64(0.609483003616333), 'skyworks_scores': np.float64(0.5970543026924133), 'urm_scores': np.float64(0.4797951281070709), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'internlm_scores': np.float64(0.5305384024977684), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5)}",False
65,0.88,0,0.0,0.0,0.0,0,0,1,1,"{'grm_llama32_scores': np.float64(0.6977003514766693), 'grm_scores': np.float64(0.6926061362028122), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'internlm_scores': np.float64(0.6768617033958435), 'urm_scores': np.float64(0.6690204739570618), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.7476032376289368), 'gpm_scores': np.float64(0.6332720369100571), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.7768604457378387), 'grm_gemma_scores': np.float64(0.805814117193222), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.7610525637865067), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
66,0.95,0,0.0,0.0,0.0,0,0,1,1,"{'qrm_scores': np.float64(0.5930351912975311), 'gpm_scores': np.float64(0.6891369521617889), 'grm_scores': np.float64(0.7322350442409515), 'grm_gemma_scores': np.float64(0.7545176148414612), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.578166276216507), 'internlm_scores': np.float64(0.6022388190031052), 'grm_llama32_scores': np.float64(0.7559106051921844), 'skyworks_scores': np.float64(0.7074218690395355), 'offset_bias_scores': np.float64(0.791045606136322), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
67,0.89,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.4931788891553879), 'grm_scores': np.float64(0.6020755171775818), 'offset_bias_scores': np.float64(0.7561987638473511), 'grm_gemma_scores': np.float64(0.6578173637390137), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.6164062321186066), 'gpm_scores': np.float64(0.7187311947345734), 'grm_llama32_scores': np.float64(0.5755612403154373), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.6058249175548553), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.7254398167133331), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
68,0.98,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.4704595059156418), 'skyworks_scores': np.float64(0.6554878056049347), 'gpm_scores': np.float64(0.6506186127662659), 'grm_gemma_scores': np.float64(0.7001804411411285), 'grm_llama32_scores': np.float64(0.6672194600105286), 'grm_scores': np.float64(0.635534793138504), 'urm_scores': np.float64(0.7892609387636185), 'offset_bias_scores': np.float64(0.7551904618740082), 'qrm_scores': np.float64(0.814852848649025), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.1-nemotron-70b-instruct-hf_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
69,0.87,0,0.0,0.0,0.0,0,0,1,1,"{'internlm_scores': np.float64(0.6200059652328491), 'grm_scores': np.float64(0.6443631052970886), 'offset_bias_scores': np.float64(0.8171404898166656), 'qrm_scores': np.float64(0.7028456330299377), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.7755101919174194), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.6040314882993698), 'grm_gemma_scores': np.float64(0.7124491631984711), 'gpm_scores': np.float64(0.6244823336601257), 'grm_llama32_scores': np.float64(0.6987390518188477), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5)}",False
70,0.97,0,0.0,0.0,0.0,0,0,1,1,"{'internlm_scores': np.float64(0.5433890223503113), 'gpm_scores': np.float64(0.5918458700180054), 'grm_scores': np.float64(0.6514496356248856), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.6372409015893936), 'offset_bias_scores': np.float64(0.806632936000824), 'grm_llama32_scores': np.float64(0.692913681268692), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.6293610036373138), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.5995487868785858), 'grm_gemma_scores': np.float64(0.7237752676010132), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5)}",False
71,0.91,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.597928524017334), 'offset_bias_scores': np.float64(0.8004758507013321), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.6818496137857437), 'grm_llama32_scores': np.float64(0.7201454639434814), 'qrm_scores': np.float64(0.7636705338954926), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.7950949370861053), 'urm_scores': np.float64(0.7192070186138153), 'grm_scores': np.float64(0.645086333155632), 'grm_gemma_scores': np.float64(0.7137061059474945), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
72,0.999,0,0.0,0.0,0.0,0,0,1,1,{},True
73,0.97,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.27762334048748016), 'grm_scores': np.float64(0.6870561987161636), 'offset_bias_scores': np.float64(0.8580790013074875), 'qrm_scores': np.float64(0.745660275220871), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.6874913573265076), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.6144841015338898), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.6648432612419128), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.7502599954605103), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.6492312252521515), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
74,0.98,0,0.0,0.0,0.0,0,0,1,1,"{'internlm_scores': np.float64(0.665907084941864), 'gpm_scores': np.float64(0.5772213637828827), 'grm_scores': np.float64(0.6599332094192505), 'qrm_scores': np.float64(0.6655923128128052), 'urm_scores': np.float64(0.601899117231369), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.6328808963298798), 'offset_bias_scores': np.float64(0.8303683400154114), 'grm_llama32_scores': np.float64(0.6683447659015656), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.7030170410871506), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5)}",False
75,0.81,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.6627171039581299), 'gpm_scores': np.float64(0.6923946738243103), 'offset_bias_scores': np.float64(0.8203125), 'grm_gemma_scores': np.float64(0.7648826986551285), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.6439073979854584), 'judge_gpt-4o_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.5532068312168121), 'grm_scores': np.float64(0.6386167407035828), 'skyworks_scores': np.float64(0.7386666685342789), 'qrm_scores': np.float64(0.7350620329380035), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
76,0.8,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.6868093907833099), 'grm_scores': np.float64(0.6395974159240723), 'internlm_scores': np.float64(0.5139190256595612), 'grm_gemma_scores': np.float64(0.7053173333406448), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.7031895518302917), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.6528624445199966), 'skyworks_scores': np.float64(0.5764568448066711), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.6327004432678223), 'offset_bias_scores': np.float64(0.7623435109853745), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
77,0.91,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.8825181722640991), 'internlm_scores': np.float64(0.6201800405979156), 'skyworks_scores': np.float64(0.8717579245567322), 'gpm_scores': np.float64(0.5000000149011612), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.8062394857406616), 'grm_scores': np.float64(0.7818666994571686), 'urm_scores': np.float64(0.8913400769233704), 'grm_llama32_scores': np.float64(0.7947874963283539), 'grm_gemma_scores': np.float64(0.8580544888973236), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_llama-3.1-nemotron-70b-instruct-hf_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5)}",False
78,0.95,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.8383696377277374), 'grm_scores': np.float64(0.7148017883300781), 'offset_bias_scores': np.float64(0.8104392886161804), 'internlm_scores': np.float64(0.7516519874334335), 'grm_gemma_scores': np.float64(0.7988405227661133), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.5758109390735626), 'grm_llama32_scores': np.float64(0.7727288901805878), 'urm_scores': np.float64(0.8439625799655914), 'skyworks_scores': np.float64(0.797413781285286), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5)}",False
79,0.98,1,1.0,1.0,1.0,1,0,0,0,"{'grm_llama32_scores': np.float64(0.6968452483415604), 'grm_scores': np.float64(0.4961322769522667), 'offset_bias_scores': np.float64(0.5659898519515991), 'qrm_scores': np.float64(0.6290497332811356), 'urm_scores': np.float64(0.5934860408306122), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.5759039521217346), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.606784462928772), 'skyworks_scores': np.float64(0.5295069962739944), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'internlm_scores': np.float64(0.4385617524385452), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
80,0.91,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.7889481484889984), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.596876472234726), 'internlm_scores': np.float64(0.5365764200687408), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.6750609278678894), 'grm_llama32_scores': np.float64(0.7082123160362244), 'judge_gpt-4o_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.7647091746330261), 'urm_scores': np.float64(0.7249270975589752), 'grm_gemma_scores': np.float64(0.6683471351861954), 'skyworks_scores': np.float64(0.7989766299724579), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
81,0.83,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.43679244071245193), 'gpm_scores': np.float64(0.5124366283416748), 'grm_scores': np.float64(0.6128815561532974), 'qrm_scores': np.float64(0.7856050878763199), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.6969797313213348), 'offset_bias_scores': np.float64(0.7979672253131866), 'urm_scores': np.float64(0.6977344155311584), 'skyworks_scores': np.float64(0.7915766835212708), 'grm_gemma_scores': np.float64(0.6974900960922241), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5)}",False
82,0.79,0,0.0,0.0,0.0,0,0,1,1,"{'grm_llama32_scores': np.float64(0.7997280657291412), 'gpm_scores': np.float64(0.8150317966938019), 'offset_bias_scores': np.float64(0.8538011610507965), 'internlm_scores': np.float64(0.6948039829730988), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.7090480327606201), 'judge_gpt-4o_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.6854985952377319), 'grm_gemma_scores': np.float64(0.7458770275115967), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.6688080132007599), 'qrm_scores': np.float64(0.7533144354820251), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5)}",False
83,0.94,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.6516009718179703), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.7827904969453812), 'internlm_scores': np.float64(0.453125), 'judge_gpt-4o_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.5704085230827332), 'urm_scores': np.float64(0.5428785681724548), 'grm_llama32_scores': np.float64(0.6762828230857849), 'skyworks_scores': np.float64(0.4881075620651245), 'gpm_scores': np.float64(0.4578576683998108), 'grm_gemma_scores': np.float64(0.6887262761592865), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.1-nemotron-70b-instruct-hf_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5)}",False
84,0.65,0,0.0,0.0,0.0,0,0,1,1,"{'internlm_scores': np.float64(0.39205481112003326), 'grm_scores': np.float64(0.5275574028491974), 'grm_gemma_scores': np.float64(0.5324577689170837), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.5630854070186615), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.6273723244667053), 'qrm_scores': np.float64(0.6139571964740753), 'skyworks_scores': np.float64(0.5813486874103546), 'offset_bias_scores': np.float64(0.7707410454750061), 'urm_scores': np.float64(0.4898392856121063), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5)}",False
